Initial,Goal,PPV_1,ACC_1,PPV_2,ACC_2,PPV_3,ACC_3,PPV_4,ACC_4,PPV_5,ACC_5,PPV_6,ACC_6,PPV_total,ACC_total,spread,planner_calls,online_time,offline_time,TPR,FPR,F1-Score
5.0000,0.0000,0.0000,0.7500,0.0000,0.7500,0.3333,0.8333,0.5000,0.8750,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0237,117.0698,0.6666666666666666,0.047619047619047616,0.6666666666666666
5.0000,1.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0236,113.1295,0.0,0.14285714285714285,0.0
5.0000,2.0000,0.0000,0.7500,0.5000,0.8750,0.3333,0.8333,0.2500,0.8125,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0267,113.8538,0.3333333333333333,0.09523809523809523,0.3333333333333333
5.0000,3.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2500,0.8125,0.2000,0.8000,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0240,118.4782,0.16666666666666666,0.11904761904761904,0.16666666666666666
5.0000,4.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2500,0.8125,0.2000,0.8000,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0278,119.0638,0.16666666666666666,0.11904761904761904,0.16666666666666666
5.0000,6.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0337,113.9416,0.0,0.14285714285714285,0.0
5.0000,7.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2500,0.8125,0.2000,0.8000,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0346,113.6898,0.16666666666666666,0.11904761904761904,0.16666666666666666
6.0000,0.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0277,143.7782,0.3333333333333333,0.09523809523809523,0.3333333333333333
6.0000,1.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0256,143.3467,0.3333333333333333,0.09523809523809523,0.3333333333333333
6.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0240,143.5798,1.0,0.0,1.0
6.0000,3.0000,0.0000,0.7500,0.5000,0.8750,0.6667,0.9167,0.7500,0.9375,0.8000,0.9500,0.8333,0.9583,0.8333,0.9583,1.0000,7.0000,0.0405,143.3507,0.8333333333333334,0.023809523809523808,0.8333333333333334
6.0000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0295,142.1645,1.0,0.0,1.0
6.0000,5.0000,0.0000,0.7500,0.5000,0.8750,0.3333,0.8333,0.2500,0.8125,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0318,141.9899,0.3333333333333333,0.09523809523809523,0.3333333333333333
6.0000,7.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.9167,0.7500,0.9375,0.8000,0.9500,0.8333,0.9583,0.8333,0.9583,1.0000,7.0000,0.0188,142.1898,0.8333333333333334,0.023809523809523808,0.8333333333333334
7.0000,0.0000,0.0000,0.7500,0.5000,0.8750,0.6667,0.9167,0.7500,0.9375,0.8000,0.9500,0.8333,0.9583,0.8333,0.9583,1.0000,7.0000,0.0259,121.2010,0.8333333333333334,0.023809523809523808,0.8333333333333334
7.0000,1.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0162,121.7111,0.16666666666666666,0.11904761904761904,0.16666666666666666
7.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0217,121.8210,1.0,0.0,1.0
7.0000,3.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0122,115.4103,0.0,0.14285714285714285,0.0
7.0000,4.0000,0.0000,0.7500,0.0000,0.7500,0.3333,0.8333,0.5000,0.8750,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0130,118.0360,0.6666666666666666,0.047619047619047616,0.6666666666666666
7.0000,5.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0130,117.2874,1.0,0.0,1.0
7.0000,6.0000,0.0000,0.7500,0.5000,0.8750,0.6667,0.9167,0.7500,0.9375,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0108,117.7185,0.6666666666666666,0.047619047619047616,0.6666666666666666
