Initial,Goal,PPV_1,ACC_1,PPV_2,ACC_2,PPV_3,ACC_3,PPV_4,ACC_4,PPV_5,ACC_5,PPV_6,ACC_6,PPV_total,ACC_total,spread,planner_calls,online_time,offline_time,TPR,FPR,F1-Score
3.0000,5.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0260,53.1598,0.3333333333333333,0.09523809523809523,0.3333333333333333
3.0000,6.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.9167,0.5000,0.8750,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0257,53.3162,0.6666666666666666,0.047619047619047616,0.6666666666666666
3.0000,7.0000,1.0000,1.0000,0.5000,0.8750,0.3333,0.8333,0.5000,0.8750,0.4000,0.8500,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0329,55.1293,0.3333333333333333,0.09523809523809523,0.3333333333333333
4.0000,0.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0329,119.4797,0.3333333333333333,0.09523809523809523,0.3333333333333333
4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0341,119.3757,1.0,0.0,1.0
4.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0271,121.5373,1.0,0.0,1.0
4.0000,3.0000,0.0000,0.7500,0.5000,0.8750,0.6667,0.9167,0.7500,0.9375,0.8000,0.9500,0.8333,0.9583,0.8333,0.9583,1.0000,7.0000,0.0268,121.2571,0.8333333333333334,0.023809523809523808,0.8333333333333334
4.0000,5.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0323,121.5306,0.0,0.14285714285714285,0.0
4.0000,6.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0387,120.1963,0.0,0.14285714285714285,0.0
4.0000,7.0000,1.0000,1.0000,0.5000,0.8750,0.3333,0.8333,0.5000,0.8750,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0334,120.0982,0.6666666666666666,0.047619047619047616,0.6666666666666666
