Initial,Goal,PPV_1,ACC_1,PPV_2,ACC_2,PPV_3,ACC_3,PPV_4,ACC_4,PPV_5,ACC_5,PPV_6,ACC_6,PPV_total,ACC_total,spread,planner_calls,online_time,offline_time,TPR,FPR,F1-Score
3.0000,5.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0305,155.7539,0.0,0.14285714285714285,0.0
3.0000,6.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0455,155.9979,0.0,0.14285714285714285,0.0
3.0000,7.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0453,152.2691,0.3333333333333333,0.09523809523809523,0.3333333333333333
4.0000,0.0000,0.5000,0.8750,0.6667,0.9375,0.7500,0.9583,0.8000,0.9688,0.8333,0.9750,0.8571,0.9792,0.8571,0.9792,1.1667,7.0000,0.0371,129.7395,1.0,0.023809523809523808,0.9230769230769231
4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7500,0.9375,0.8000,0.9500,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0253,130.0584,0.6666666666666666,0.047619047619047616,0.6666666666666666
4.0000,2.0000,0.5000,0.8750,0.3333,0.8125,0.2500,0.7917,0.2000,0.7812,0.3333,0.8250,0.4286,0.8542,0.4286,0.8542,1.1667,7.0000,0.0382,132.7261,0.5,0.09523809523809523,0.46153846153846156
4.0000,3.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2500,0.8125,0.4000,0.8500,0.5000,0.8750,0.5000,0.8750,1.0000,7.0000,0.0249,128.9109,0.5,0.07142857142857142,0.5
4.0000,5.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0256,129.9643,0.0,0.14285714285714285,0.0
4.0000,6.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0309,130.6027,0.16666666666666666,0.11904761904761904,0.16666666666666666
4.0000,7.0000,0.0000,0.7500,0.0000,0.7500,0.3333,0.8333,0.5000,0.8750,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0327,130.4825,0.6666666666666666,0.047619047619047616,0.6666666666666666
5.0000,0.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0274,172.4180,0.16666666666666666,0.11904761904761904,0.16666666666666666
5.0000,1.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0381,166.7897,0.0,0.14285714285714285,0.0
5.0000,2.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0364,167.1760,0.0,0.14285714285714285,0.0
5.0000,3.0000,0.0000,0.7500,0.5000,0.8750,0.3333,0.8333,0.2500,0.8125,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0500,167.2727,0.3333333333333333,0.09523809523809523,0.3333333333333333
5.0000,4.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0350,166.8609,0.0,0.14285714285714285,0.0
5.0000,6.0000,0.0000,0.7500,0.5000,0.8750,0.6667,0.9167,0.7500,0.9375,0.8000,0.9500,0.8333,0.9583,0.8333,0.9583,1.0000,7.0000,0.0253,166.4560,0.8333333333333334,0.023809523809523808,0.8333333333333334
5.0000,7.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0383,167.8418,0.0,0.14285714285714285,0.0
6.0000,0.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0263,129.8489,0.0,0.14285714285714285,0.0
6.0000,1.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0286,142.6873,0.0,0.14285714285714285,0.0
6.0000,2.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.9167,0.5000,0.8750,0.6000,0.9000,0.5000,0.8750,0.5000,0.8750,1.0000,7.0000,0.0286,142.7390,0.5,0.07142857142857142,0.5
6.0000,3.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.1667,0.7917,0.1667,0.7917,1.0000,7.0000,0.0414,135.1844,0.16666666666666666,0.11904761904761904,0.16666666666666666
6.0000,4.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0276,134.7939,1.0,0.0,1.0
6.0000,5.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,1.0000,7.0000,0.0247,137.9772,0.0,0.14285714285714285,0.0
6.0000,7.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0259,137.7748,0.3333333333333333,0.09523809523809523,0.3333333333333333
7.0000,0.0000,0.0000,0.7500,0.0000,0.7500,0.3333,0.8333,0.5000,0.8750,0.6000,0.9000,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0200,142.5348,0.6666666666666666,0.047619047619047616,0.6666666666666666
7.0000,1.0000,0.3333,0.7500,0.2500,0.7500,0.4000,0.8333,0.3333,0.8125,0.2857,0.8000,0.2500,0.7917,0.2500,0.7917,1.3333,7.0000,0.0216,125.4086,0.3333333333333333,0.14285714285714285,0.2857142857142857
7.0000,2.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,7.0000,0.0195,127.4201,1.0,0.0,1.0
7.0000,3.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2000,0.8000,0.3333,0.8333,0.3333,0.8333,1.0000,7.0000,0.0156,127.1658,0.3333333333333333,0.09523809523809523,0.3333333333333333
7.0000,4.0000,0.0000,0.7500,0.5000,0.8750,0.6667,0.9167,0.7500,0.9375,0.8000,0.9500,0.6667,0.9167,0.6667,0.9167,1.0000,7.0000,0.0122,123.2963,0.6666666666666666,0.047619047619047616,0.6666666666666666
7.0000,5.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.5833,0.1250,0.6875,0.2222,0.7500,0.3000,0.7917,0.3000,0.7917,1.6667,7.0000,0.0119,121.2972,0.5,0.16666666666666666,0.375
7.0000,6.0000,0.0000,0.7500,0.0000,0.7500,0.0000,0.7500,0.2500,0.8125,0.4000,0.8500,0.5000,0.8750,0.5000,0.8750,1.0000,7.0000,0.0117,114.0302,0.5,0.07142857142857142,0.5
